CountyName,Democrats,Republicans,Libertarians,Green,Constitution,Unaffiliated,White,Black,AmericanIndian,Other,Hispanic,Male,Female,UnDisclosedGender,Total,date,cvap_all_races,Democrats_pct,Republicans_pct,Libertarians_pct,Green_pct,Constitution_pct,Unaffiliated_pct,Total_pct
JACKSON,9454,7644,194,9,6,10610,23497,656,1374,2390,577,12323,14245,1349,27917,2020-04-18,34210,27.635194387605964,22.344343759134755,0.5670856474714996,0.026308097047646885,0.017538731365097926,31.014323297281496,81.60479391990646
JOHNSTON,38261,51085,841,34,107,43001,96417,21600,378,14934,5760,59783,69059,4487,133329,2020-04-18,131255,29.150127614186125,38.92042207915889,0.6407374957144489,0.025903775094282124,0.08152070397318198,32.76141861262428,101.5801302807512
JONES,3098,1979,26,1,1,2050,4425,2293,15,422,73,3231,3661,263,7155,2020-04-18,7626,40.62418043535274,25.950694990820875,0.34093889325990034,0.013113034356150013,0.013113034356150013,26.881720430107528,93.82376081825335
LEE,13434,10641,207,5,19,12217,24223,7361,137,4802,2643,15771,19083,1669,36523,2020-04-18,41586,32.30414081662098,25.587938248448996,0.4977636704660222,0.012023277064396673,0.04568845284470735,29.377675179146827,87.82522964459193
LENOIR,18443,9681,110,2,10,8906,19252,15535,64,2301,632,15868,19884,1400,37152,2020-04-18,42517,43.377942940470874,22.769715643154502,0.2587200413952066,0.00470400075264012,0.0235200037632006,20.946915351506455,87.38151798104288
LINCOLN,12163,26704,294,15,29,18970,50200,3126,82,4767,1480,26602,29021,2552,58175,2020-04-18,61892,19.651974407031602,43.14612550895107,0.47502100433012345,0.024235765527047114,0.04685581335229109,30.650164803205584,93.99437730239772
MACON,5850,10816,147,14,14,8774,24309,182,50,1074,342,11799,13563,253,25615,2020-04-18,26906,21.74236229837211,40.19921207165688,0.5463465398052479,0.05203300379097599,0.05203300379097599,32.60982680443024,95.20181372184643
MADISON,5830,4309,113,10,5,6017,15110,174,27,973,166,7526,8043,715,16284,2020-04-18,17302,33.695526528725004,24.904635302277192,0.6531036874349786,0.05779678649867068,0.02889839324933534,34.776326436250145,94.11628713443532
MARTIN,8890,3285,36,3,6,3829,8662,6824,29,534,129,7064,8760,225,16049,2020-04-18,18005,49.37517356289919,18.244931963343515,0.1999444598722577,0.01666203832268814,0.03332407664537628,21.266314912524297,89.13635101360732
MCDOWELL,6927,11284,153,8,10,9548,26467,796,25,642,375,13231,14699,0,27930,2020-04-18,34704,19.960235131396956,32.51498386353158,0.4408713692946058,0.023052097740894423,0.02881512217611803,27.512678653757494,80.48063623789764
MECKLENBURG,324132,164620,5076,241,339,257270,399163,240215,2037,110263,35785,325746,391277,34655,751678,2020-04-18,709447,45.68797951080207,23.203988458616358,0.7154868510262218,0.03397012038954284,0.047783696315581006,36.26345590297795,105.95266454012773
MITCHELL,1048,6200,34,1,3,3116,9808,31,9,554,96,4843,5273,286,10402,2020-04-18,11930,8.784576697401508,51.969823973176865,0.28499580888516346,0.008382229673093043,0.025146689019279127,26.119027661357922,87.19195305951384
MONTGOMERY,6239,5299,74,2,18,4456,11465,3192,42,1389,603,7375,8245,468,16088,2020-04-18,19440,32.09362139917695,27.258230452674898,0.38065843621399176,0.0102880658436214,0.09259259259259259,22.921810699588477,82.75720164609054
MOORE,15852,28579,435,17,37,24614,56688,7933,311,4602,1273,31115,37092,1327,69534,2020-04-18,73101,21.685065867771986,39.09522441553467,0.5950670989452949,0.023255495820850604,0.05061490266891014,33.67122200790687,95.12044978864859
NASH,31330,18855,234,8,35,15747,34640,26478,329,4762,1362,28940,35233,2036,66209,2020-04-18,70634,44.35540957612481,26.69394342667837,0.3312852167511397,0.011325990316278279,0.049551207633717474,22.293796188804258,93.73531160630857
NEW HANOVER,51009,52542,1233,58,74,64037,131848,20579,385,16141,3149,72651,85318,10984,168953,2020-04-18,176835,28.845533972347102,29.71244380354568,0.6972601577741963,0.03279893686204654,0.04184691944468007,36.21285379025645,95.54273758023015
NORTHAMPTON,9095,1403,26,4,3,3031,5232,7772,33,525,49,5916,7178,468,13562,2020-04-18,16290,55.83179864947821,8.612645794966237,0.1596071209330878,0.024554941682013505,0.01841620626151013,18.606507059545734,83.25352977286678
ONSLOW,24962,40108,1091,39,87,41653,75404,18394,379,13763,5819,47003,56121,4816,107940,2020-04-18,144189,17.312000221930937,27.816268924813958,0.7566457912878236,0.02704783305245199,0.0603374737323929,28.887779234199556,74.86007947901712
ORANGE,51646,14754,647,38,25,43674,78202,12188,262,20132,3864,46626,55890,8268,110784,2020-04-18,104618,49.366265843353915,14.102735666902445,0.6184404213424076,0.03632262134623105,0.023896461411994113,41.74616222829724,105.89382324265422
PAMLICO,3208,3327,44,1,5,2627,7144,1516,27,525,82,4178,4733,301,9212,2020-04-18,10572,30.34430571320469,31.469920544835414,0.41619371925841847,0.009458948164964056,0.04729474082482028,24.848656829360575,87.13583049564889
PASQUOTANK,11325,6324,166,15,11,9505,15651,9706,41,1948,283,11934,14398,1014,27346,2020-04-18,30047,37.69095084367824,21.047026325423502,0.552467800445968,0.04992178919692482,0.036609312077744864,31.633773754451358,91.01074982527373
PENDER,11468,16106,274,11,26,13816,32239,6013,100,3349,843,18941,21200,1560,41701,2020-04-18,44201,25.94511436392842,36.438089635981086,0.6198954774778851,0.024886314789258162,0.058822198592792016,31.257211375308252,94.34401936607769
PERQUIMANS,3165,2703,34,2,7,3038,6616,1967,18,348,37,4064,4713,172,8949,2020-04-18,10751,29.439121942144915,25.141847270021394,0.3162496511952377,0.018602920658543392,0.06511022230490186,28.257836480327413,83.2387684866524
PERSON,10987,6854,101,4,8,8157,17415,6996,123,1577,358,11560,13773,778,26111,2020-04-18,30124,36.47258000265569,22.752622493692737,0.3352808391979817,0.01327844907714779,0.02655689815429558,27.07807728057363,86.67839596335148
PITT,51866,30918,731,54,68,37242,67674,41920,256,11029,2799,50831,64278,5770,120879,2020-04-18,133905,38.733430417086744,23.08950375266047,0.54590941339009,0.040327097569172174,0.05078227101303163,27.81225495687241,90.27220790859191
POLK,3909,5602,81,9,8,5858,14082,663,7,715,208,6997,8205,265,15467,2020-04-18,16692,23.418404025880662,33.560987299305054,0.4852624011502516,0.05391804457225018,0.047927150730889045,35.09465612269351,92.66115504433262
RANDOLPH,16776,45926,504,21,47,26242,76234,5681,275,7326,2953,40931,45801,2784,89516,2020-04-18,103503,16.20822584852613,44.37166072480991,0.48694240746645023,0.020289266977768762,0.04540931180738723,25.353854477647992,86.48638203723563
RICHMOND,13948,6180,85,10,19,8122,16989,9366,389,1620,401,12628,15123,613,28364,2020-04-18,33586,41.52920859882094,18.400524027868755,0.25308164116000714,0.029774310724706723,0.056571190376942776,24.1826951706068,84.45185493955815
ROBESON,43221,10072,197,13,61,20602,21241,20561,26023,6341,1683,32617,40508,1041,74166,2020-04-18,95509,45.253326911599956,10.545603032174979,0.20626328408841052,0.01361128270634181,0.06386832654514234,21.570742024311844,77.65341486142667
ROCKINGHAM,19902,21414,263,11,29,17005,43089,11334,105,4096,900,26781,31772,71,58624,2020-04-18,70659,28.166263321020676,30.30611811658812,0.3722101926152366,0.015567726687329286,0.04104218853932266,24.066290210730408,82.96749175618109
ROWAN,24816,38335,418,29,48,28644,68939,15604,182,7565,2096,41251,47111,3928,92290,2020-04-18,104212,23.812996583886694,36.7855909108356,0.40110543891298506,0.027827889302575518,0.0460599547077112,27.48627797182666,88.55985874947223
RUTHERFORD,12275,17453,213,11,19,13724,36638,4204,66,2787,635,19549,22564,1582,43695,2020-04-18,51906,23.648518475706084,33.624243825376645,0.41035718414056177,0.02119215504951258,0.03660463144915809,26.440103263591876,84.18101953531384
SAMPSON,14352,13805,133,5,21,7965,21650,10598,527,3506,2015,16003,19460,818,36281,2020-04-18,43220,33.20684868116613,31.941230911614994,0.3077279037482647,0.01156871818602499,0.048588616381304954,18.428968070337806,83.94493290143453
SCOTLAND,11199,3703,68,6,18,6202,9751,8451,1587,1407,187,8943,11501,752,21196,2020-04-18,26700,41.943820224719104,13.868913857677903,0.2546816479400749,0.02247191011235955,0.06741573033707865,23.228464419475657,79.38576779026218
STANLY,9659,18895,151,12,28,12527,33513,4370,83,3306,450,18530,20849,1893,41272,2020-04-18,46749,20.66140452202186,40.417976855119896,0.32300156153072795,0.025668998267342615,0.059894329290466106,26.796295107916748,88.28424137414704
STOKES,6420,15153,153,10,12,8350,27168,1211,55,1664,304,14221,15760,117,30098,2020-04-18,36508,17.585186808370768,41.505971293962965,0.4190862276761258,0.027391256710857893,0.032869508053029475,22.871699353566342,82.44220444834009
SURRY,11391,19621,129,8,11,13343,39305,1736,54,3408,1433,19966,23044,1493,44503,2020-04-18,54351,20.958216040183252,36.10053172894703,0.23734613898548323,0.014719140402200511,0.020238818053025704,24.54968629832018,81.88073816489117
SWAIN,3382,2678,39,5,0,3413,7537,115,1503,362,60,4453,4975,89,9517,2020-04-18,10868,31.11888111888112,24.641148325358852,0.3588516746411483,0.04600662495399337,0.0,31.404122193595878,87.56900993743099
TRANSYLVANIA,6179,8131,119,3,5,10802,22911,833,46,1449,189,11328,13058,853,25239,2020-04-18,27373,22.573338691411244,29.7044532933913,0.43473495780513643,0.010959704818616885,0.018266174697694808,39.462243816899864,92.20399663902386
TYRRELL,1172,363,9,0,1,685,1416,683,7,124,35,1016,1163,51,2230,2020-04-18,3507,33.41887653264899,10.350727117194182,0.2566295979469632,0.0,0.028514399771884802,19.532363843741088,63.587111491303105
UNION,38627,65127,849,40,77,54468,119618,19041,420,20109,6595,71885,79881,7422,159188,2020-04-18,153647,25.140093851490754,42.38742051585778,0.5525652957753813,0.026033700625459656,0.05011487370400984,35.45009014168841,103.6063183791418
VANCE,18122,4302,75,7,20,6082,11643,14960,53,1952,576,12175,15468,965,28608,2020-04-18,32480,55.79433497536946,13.245073891625616,0.2309113300492611,0.021551724137931036,0.06157635467980296,18.72536945812808,88.07881773399015
WAKE,277563,184056,5343,252,310,290539,482366,143971,1911,129815,28178,330084,378268,49711,758063,2020-04-18,719849,38.55850324165207,25.568695657005843,0.7422389973452765,0.03500734181752006,0.04306458715647309,40.36110350920818,105.30861333418537
WARREN,8555,1906,43,0,3,2539,5142,6717,547,640,72,5769,6908,369,13046,2020-04-18,16097,53.146549046406165,11.84071566130335,0.26713052121513325,0.0,0.018637013108032553,15.773125427098217,81.04615766913089
WASHINGTON,5177,1148,19,0,0,1763,3681,4020,10,396,49,3509,4421,177,8107,2020-04-18,9410,55.01594048884166,12.199787460148778,0.20191285866099895,0.0,0.0,18.73538788522848,86.15302869287991
WATAUGA,11981,13377,479,15,14,19487,40885,994,74,3400,1213,20558,23629,1166,45353,2020-04-18,46205,25.930094145655232,28.95141218482848,1.0366843415214804,0.03246401904555784,0.03029975110918732,42.175089276052375,98.15604371821232
WAYNE,29386,23811,353,19,41,19216,41149,24181,139,7357,2336,31408,37941,3477,72826,2020-04-18,87849,33.45057997245273,27.10446334050473,0.40182586028298556,0.021628020808432652,0.046670992270828354,21.873897255517992,82.89906544183769
WILKES,8259,21866,142,7,13,11168,37882,1624,44,1905,723,19086,21168,1201,41455,2020-04-18,52320,15.785550458715596,41.792813455657495,0.2714067278287462,0.013379204892966361,0.02484709480122324,21.345565749235472,79.2335626911315
WILSON,27514,13404,182,5,34,14213,27459,22951,104,4838,1392,23681,29769,1902,55352,2020-04-18,59290,46.405801990217576,22.607522347782087,0.3069657615112161,0.008433125316242199,0.05734525215044695,23.972002023950076,93.35807050092764
YADKIN,3514,13219,99,9,10,6663,21208,734,28,1544,748,10872,11943,699,23514,2020-04-18,28312,12.411698219836111,46.690449279457475,0.3496750494489969,0.03178864085899972,0.03532071206555524,23.534190449279457,83.0531223509466
YANCEY,4474,4856,51,1,4,4073,12739,79,21,620,76,6239,6802,418,13459,2020-04-18,14020,31.911554921540656,34.63623395149786,0.3637660485021398,0.007132667617689016,0.028530670470756064,29.05135520684736,95.99857346647646
ALAMANCE,36976,33925,568,20,45,32700,70251,21239,256,12488,4130,44171,54252,5811,104234,2020-07-25,115973,31.88328317798108,29.25249842635786,0.4897691704103541,0.017245393324308245,0.03880213497969355,28.19621808524398,89.87781638829728
ALEXANDER,5131,11033,97,1,17,7586,21509,924,35,1397,338,11087,11959,819,23865,2020-07-25,28629,17.922386391421288,38.53784623982675,0.33881728317440357,0.003492961682210346,0.059380348597575884,26.497607321247685,83.35953054594991
ALLEGHANY,2141,2754,30,4,2,2308,6653,74,8,504,181,3323,3600,316,7239,2020-07-25,8638,24.78583005325307,31.88238018059736,0.3473026163463765,0.0463070155128502,0.0231535077564251,26.719147950914564,83.80412132438065
ANSON,10014,2599,30,8,23,3481,6677,6807,28,2643,84,6236,7546,2373,16155,2020-07-25,19935,50.23325808878856,13.037371457236016,0.1504890895410083,0.040130423877602205,0.11537496864810634,17.46175068974166,81.03837471783295
ASHE,4496,8273,77,3,9,5784,17581,106,21,934,217,8551,9551,540,18642,2020-07-25,21275,21.132784958871916,38.88601645123384,0.3619271445358402,0.01410105757931845,0.04230317273795535,27.18683901292597,87.62397179788483
AVERY,1367,6846,53,4,4,3494,10989,78,18,683,90,5385,5995,388,11768,2020-07-25,14402,9.491737258714068,47.53506457436467,0.36800444382724623,0.027773920288848772,0.027773920288848772,24.2605193723094,81.71087348979309
BEAUFORT,11811,11359,102,12,15,9642,22873,7678,42,2348,479,14315,16904,1722,32941,2020-07-25,36615,32.257271609995904,31.022804861395603,0.27857435477263415,0.03277345350266284,0.04096681687832855,26.333469889389594,89.96586098593473
BERTIE,8579,1478,29,2,1,2768,4554,7653,19,631,38,5496,6904,457,12857,2020-07-25,16024,53.53844233649526,9.223664503245132,0.18097853220169746,0.012481278082875686,0.006240639041437843,17.27408886669995,80.23589615576635
BLADEN,10727,4530,58,3,7,6852,12600,7942,394,1241,440,9954,11732,491,22177,2020-07-25,25522,42.03040514066296,17.749392680824386,0.22725491732622835,0.011754564689287674,0.027427317608337904,26.847425750333045,86.89366037144424
BRUNSWICK,26317,42153,494,18,36,39306,90233,8610,327,9154,1372,47375,54508,6441,108324,2020-07-25,103762,25.36284959811877,40.62469883001484,0.47608951253830883,0.017347391145120565,0.03469478229024113,37.88091979722827,104.39659991133556
BUNCOMBE,74475,44789,1501,169,84,76119,166832,10603,381,19321,3931,86090,101520,9527,197137,2020-07-25,198618,37.49660151647887,22.550322730064746,0.7557220392915043,0.08508795778831728,0.04229223937407486,38.324321058514336,99.25434754151185
BURKE,15258,20909,298,27,35,18953,47728,3180,80,4492,959,25224,28177,2079,55480,2020-07-25,70327,21.695792512121944,29.731113228205384,0.4237348386821562,0.03839208269938999,0.04976751461032036,26.949820125982907,78.8886203023021
CABARRUS,42275,49790,956,56,99,48941,95023,26682,351,20061,5354,60865,71833,9419,142117,2020-07-25,140011,30.19405618130004,35.5614915970888,0.6828034940111848,0.03999685738977652,0.07070873002835491,34.955110669875936,101.5041675296941
CALDWELL,11259,24274,352,35,23,15584,45731,2659,59,3078,899,23774,26203,1550,51527,2020-07-25,63099,17.84338896020539,38.46970633449025,0.5578535317516918,0.05546839094121935,0.03645065690422986,24.697697269370355,81.66056514366313
CAMDEN,1776,2673,56,1,2,3310,6363,966,11,478,34,3674,3890,254,7818,2020-07-25,7869,22.569576820434616,33.96873808616088,0.7116533231668573,0.012708095056551023,0.025416190113102047,42.06379463718389,99.35188715211589
CARTERET,9791,22158,233,6,19,17219,43497,2193,81,3655,496,21884,24804,2738,49426,2020-07-25,55387,17.677433332731507,40.00577752902306,0.4206763319912615,0.010832866918229909,0.034304078574394714,31.088522577500136,89.23754671673858
CASWELL,6842,3527,39,4,6,4447,9105,4812,18,930,159,6610,7665,590,14865,2020-07-25,18072,37.85967242142541,19.516378928729527,0.2158034528552457,0.02213368747233289,0.033200531208499334,24.60712704736609,82.25431606905711
CATAWBA,22582,44754,476,22,53,35972,83460,8960,119,11320,3426,46520,52604,4735,103859,2020-07-25,115407,19.56727061616713,38.779276820296865,0.4124533173897597,0.019062968450787213,0.04592442399507829,31.169686414168986,89.9936745604686
CHATHAM,20594,13342,267,13,22,20987,41308,6040,116,7761,1740,23170,27293,4762,55225,2020-07-25,51871,39.702338493570586,25.721501416976732,0.5147384858591506,0.025062173468797595,0.042412908947195925,40.459987276127315,106.46604075494977
CHEROKEE,4200,10214,122,10,7,7100,20544,221,124,764,179,10238,11309,106,21653,2020-07-25,22595,18.588183226377517,45.20469130338571,0.5399424651471565,0.04425757911042266,0.03098030537729586,31.42288116840009,95.83093604779819
CHOWAN,4153,2709,33,3,2,3037,6423,3003,13,498,62,4343,5401,193,9937,2020-07-25,11146,37.26000358873139,24.30468329445541,0.2960703391351157,0.02691548537591961,0.01794365691727974,27.247443028889286,89.15305939350439
CLAY,1615,3912,57,3,4,3154,8270,45,15,415,57,4026,4437,282,8745,2020-07-25,8704,18.5546875,44.94485294117647,0.6548713235294118,0.034466911764705885,0.04595588235294118,36.236213235294116,100.47104779411765
CLEVELAND,22684,22479,297,12,45,18346,45939,13446,90,4388,671,28090,33077,2696,63863,2020-07-25,74468,30.461406241607133,30.186120212708815,0.398829027233174,0.016114304130633292,0.06042864048987485,24.636085298383197,85.75898372455283
COLUMBUS,16814,8446,87,5,16,10002,21963,10730,941,1736,317,15671,18773,926,35370,2020-07-25,43010,39.093234131597306,19.63729365263892,0.2022785398744478,0.011625203441060218,0.0372006510113927,23.255056963496862,82.23668914205999
CRAVEN,21282,25243,435,32,34,22985,48872,14632,162,6345,1638,30442,36656,2913,70011,2020-07-25,78104,27.248284338830278,32.319727542763495,0.5569497080815323,0.04097101300829663,0.04353170132131517,29.428710437365563,89.63817474137048
CUMBERLAND,93202,48792,1398,63,139,69824,89426,86631,2308,35053,12445,87167,109221,17030,213418,2020-07-25,241269,38.629911012189716,20.223070514653767,0.5794362309289631,0.026111933153451127,0.05761204298936042,28.940311436612244,88.4564531705275
CURRITUCK,3542,8290,177,11,8,8791,18479,1083,44,1213,160,9805,10365,649,20819,2020-07-25,19843,17.850123469233484,41.7779569621529,0.8920022174066421,0.055435166053520134,0.040316484402560096,44.302776797863224,104.91861109711233
DARE,7610,9465,191,13,11,11341,26321,518,35,1757,244,13117,14500,1014,28631,2020-07-25,27770,27.403673028447965,34.0835433921498,0.6877925819229385,0.04681310767014764,0.03961109110550954,40.83903492978034,103.1004681310767
DAVIDSON,23459,51406,498,30,53,32858,88377,10190,252,9485,2164,48260,54897,5147,108304,2020-07-25,122830,19.098754375966784,41.85133924936905,0.40543841081169096,0.024424000651306683,0.04314906781730848,26.750793780021166,88.17389888463731
DAVIE,5003,15461,139,7,20,9492,25584,1879,35,2624,557,13622,15140,1360,30122,2020-07-25,31801,15.732209678940913,48.617967988428035,0.437093173170655,0.02201188641866608,0.06289110405333166,29.848117983711205,94.72029181472281
DUPLIN,12320,8462,101,3,21,8633,17887,8409,51,3193,1633,12753,15227,1560,29540,2020-07-25,39263,31.378142271349617,21.552097394493543,0.2572396403738889,0.007640781397244225,0.053485469780709574,21.987621934136463,75.23622749153147
DURHAM,125470,25808,1160,122,63,78038,109607,78380,593,42081,9501,93727,118745,18189,230661,2020-07-25,213778,58.69172693167678,12.0723367231427,0.5426189785665504,0.05706854774579236,0.029469823835941957,36.50422400808315,107.89744501305093
EDGECOMBE,22955,6035,87,6,14,5510,12092,20598,72,1845,439,14538,19094,975,34607,2020-07-25,40298,56.96312472082982,14.975929326517445,0.2158916075239466,0.014889076380961834,0.03474117822224428,13.673135143183284,85.8777110526577
FORSYTH,102688,73693,1422,95,131,82342,159447,68725,508,31691,10642,109582,134852,15937,260371,2020-07-25,265476,38.68070936732511,27.758818122918832,0.5356416399222529,0.03578477903840648,0.04934532688453947,31.016739742952282,98.07703897904142
FRANKLIN,16713,13967,264,20,29,13745,28551,10926,130,5131,1127,19274,22047,3417,44738,2020-07-25,48112,34.73769537745261,29.03017958097772,0.5487196541403392,0.041569670768207514,0.0602760226139009,28.568756235450614,92.98719654140339
GASTON,41278,55184,883,45,110,45471,103708,24219,322,14722,3962,61867,73603,7501,142971,2020-07-25,160890,25.656038287028405,34.29921064081049,0.5488221766424265,0.027969420100689913,0.06836969357946424,28.2621666977438,88.86257691590528
GATES,3827,1822,32,0,4,2343,4967,2585,17,459,42,3578,4069,381,8028,2020-07-25,9142,41.8617370378473,19.929993436884708,0.35003281557646027,0.0,0.04375410194705753,25.628965215488954,87.81448260774448
GRAHAM,1459,2731,26,0,3,1621,5408,4,266,162,19,2767,2978,95,5840,2020-07-25,6748,21.621221102548905,40.471250740960286,0.38529934795494963,0.0,0.04445761707172496,24.02193242442205,86.54416123295792
GRANVILLE,17256,9644,152,8,17,10999,22623,11856,78,3519,808,16118,19030,2928,38076,2020-07-25,45207,38.171079700046455,21.332979405844227,0.336231114650386,0.017696374455283475,0.03760479571747738,24.330302829207866,84.2258942199217
GREENE,5554,2290,22,5,4,3163,6119,4013,10,896,426,4886,5836,316,11038,2020-07-25,15373,36.12827684902101,14.896246666233006,0.14310804657516424,0.032524556039810054,0.026019644831848047,20.575034150783843,71.80120991348468
GUILFORD,161564,90976,2084,144,159,113367,196140,125207,983,45964,10903,156891,196521,14882,368294,2020-07-25,377164,42.83653795166028,24.121072000509063,0.5525447815804265,0.038179677805941184,0.04215672757739339,30.057746762681486,97.6482379018146
HALIFAX,22806,4606,95,8,5,9007,14176,19360,1064,1927,254,15788,19684,1055,36527,2020-07-25,40163,56.78360680228071,11.468266812738092,0.23653611533003013,0.019918830764634115,0.012449269227896322,22.426113587132434,90.9468914174738
HARNETT,24702,27420,574,25,53,24090,48844,16551,454,11015,3759,32787,39129,4948,76864,2020-07-25,91068,27.12478587429174,30.109368823296876,0.6302982386787894,0.027452013879738217,0.058198269425045024,26.452760574515747,84.40286379408793
HAYWOOD,14230,14554,285,13,28,15029,41424,465,106,2144,408,20064,23039,1036,44139,2020-07-25,48576,29.294301712779973,29.961297760210805,0.5867094861660079,0.026762187088274044,0.05764163372859025,30.939146903820816,90.86585968379447
HENDERSON,17296,31090,501,36,35,35056,74228,2389,143,7254,2042,36761,43675,3578,84014,2020-07-25,87030,19.873606802252098,35.72331379983913,0.5756635642881764,0.04136504653567735,0.04021601746524187,40.28036309318626,96.53452832356659
HERTFORD,10119,1442,35,3,9,3018,4641,9167,95,723,100,6167,8093,366,14626,2020-07-25,18989,53.28874611617252,7.593870135341514,0.18431723629469693,0.015798620253831164,0.0473958607614935,15.893411975354152,77.02353994417821
HOKE,13905,6717,244,10,30,10231,13044,12304,1996,3793,2051,13733,16828,576,31137,2020-07-25,36475,38.12200137080192,18.415352981494173,0.6689513365318711,0.027416038382453736,0.0822481151473612,28.049348869088416,85.36531871144619
HYDE,1541,549,17,1,0,975,2278,638,1,166,35,1398,1564,121,3083,2020-07-25,4052,38.03060217176703,13.548864758144127,0.41954590325765057,0.024679170779861797,0.0,24.062191510365253,76.08588351431392
IREDELL,28265,51460,661,40,55,43307,98110,13714,214,11750,3314,55754,62253,5781,123788,2020-07-25,125492,22.523348101871036,41.00659803015331,0.5267268033022026,0.031874541803461574,0.043827494979759664,34.50976954706276,98.64214451917253
JACKSON,9349,7715,185,10,7,10686,23438,627,1366,2521,571,12287,14158,1507,27952,2020-07-25,34210,27.32826658871675,22.551885413621747,0.5407775504238527,0.029231218941829874,0.02046185325928091,31.236480561239404,81.70710318620286
JOHNSTON,38521,51802,890,40,117,43756,96533,21705,379,16509,5855,60476,69829,4821,135126,2020-07-25,131255,29.348215306083578,39.466686983353014,0.6780694068797379,0.03047502952268485,0.08913946135385319,33.336634794864956,102.94922098205782
JONES,3098,2006,31,1,1,2068,4450,2296,14,445,73,3230,3684,291,7205,2020-07-25,7626,40.62418043535274,26.304746918436926,0.4065040650406504,0.013113034356150013,0.013113034356150013,27.117755048518227,94.47941253606085
LEE,13396,10772,217,5,25,12365,24158,7314,140,5168,2653,15740,19033,2007,36780,2020-07-25,41586,32.212763910931564,25.90294810753619,0.5218102245948155,0.012023277064396673,0.06011638532198336,29.73356418025297,88.44322608570192
LENOIR,18338,9725,116,3,11,8976,19156,15489,63,2461,637,15791,19796,1582,37169,2020-07-25,42517,43.130982900957264,22.873203659712587,0.27283204365312697,0.00705600112896018,0.025872004139520663,21.11155537784886,87.42150198744032
LINCOLN,12164,27064,306,18,35,19219,50222,3122,81,5381,1500,26608,29078,3120,58806,2020-07-25,61892,19.653590124733405,43.72778388160021,0.49440961675176115,0.029082918632456538,0.05655011956310994,31.052478510954565,95.01389517223551
MACON,5793,11086,145,17,14,8979,24486,185,53,1310,357,11980,13742,312,26034,2020-07-25,26906,21.53051364008028,41.20270571619713,0.5389132535493942,0.06318293317475655,0.05203300379097599,33.37173864565524,96.75908719244778
MADISON,5801,4305,113,10,6,6006,15023,169,26,1023,162,7491,7992,758,16241,2020-07-25,17302,33.52791584787886,24.881516587677726,0.6531036874349786,0.05779678649867068,0.034678071899202405,34.71274997110161,93.86776095249104
MARTIN,8794,3317,37,4,7,3863,8614,6780,29,599,129,7024,8720,278,16022,2020-07-25,18005,48.84198833657317,18.422660372118855,0.20549847264648707,0.022216051096917523,0.03887808941960567,21.455151346848098,88.98639266870313
MCDOWELL,6798,11576,152,9,12,9772,26593,797,26,903,388,13308,14761,250,28319,2020-07-25,34704,19.588520055325034,33.35638543107423,0.437989857076994,0.025933609958506226,0.034578146611341634,28.158137390502535,81.60154449054863
MECKLENBURG,327253,164841,5220,309,379,261426,399590,241115,2059,116664,36077,326690,392123,40615,759428,2020-07-25,709447,46.12789961758948,23.23513948187814,0.7357843503461147,0.04355505062393667,0.05342189057110679,36.84926428612708,107.04506467713585
MITCHELL,1052,6292,35,1,2,3150,9854,32,10,636,98,4862,5295,375,10532,2020-07-25,11930,8.81810561609388,52.74098910310143,0.2933780385582565,0.008382229673093043,0.016764459346186086,26.404023470243086,88.28164291701593
MONTGOMERY,6184,5373,74,2,20,4513,11466,3182,42,1476,601,7358,8240,568,16166,2020-07-25,19440,31.810699588477366,27.63888888888889,0.38065843621399176,0.0102880658436214,0.102880658436214,23.21502057613169,83.15843621399176
MOORE,15919,28787,457,24,41,24798,56686,7890,313,5137,1291,31110,37102,1814,70026,2020-07-25,73101,21.776719880712985,39.37976224675449,0.6251624464781603,0.032831288217671444,0.05608678403852205,33.92292855090901,95.79349119711085
NASH,31227,18948,253,9,40,15861,34472,26348,331,5187,1363,28811,35064,2463,66338,2020-07-25,70634,44.20958745080273,26.825608064105104,0.3581844437523006,0.012741739105813065,0.0566299515813914,22.455191550811225,93.91794320015856
NEW HANOVER,51223,52822,1286,85,83,64673,132089,20564,381,17138,3188,72750,85358,12064,170172,2020-07-25,176835,28.966550739389827,29.870783498741766,0.7272316000791699,0.04806740747024062,0.04693640964741143,36.572511097916134,96.23208075324455
NORTHAMPTON,9059,1427,28,4,4,3074,5230,7748,33,585,49,5910,7163,523,13596,2020-07-25,16290,55.61080417434009,8.759975445058318,0.17188459177409454,0.024554941682013505,0.024554941682013505,18.87047268262738,83.4622467771639
ONSLOW,25176,40745,1177,43,112,42392,75969,18510,389,14777,5870,47455,56489,5701,109645,2020-07-25,144189,17.46041653662901,28.258050198004007,0.8162897308393844,0.0298219697757804,0.07767582825319545,29.40030099383448,76.04255525733586
ORANGE,51622,14649,643,41,31,43634,77568,12051,257,20744,3851,46211,55236,9173,110620,2020-07-25,104618,49.3433252403984,14.00237052897207,0.6146169875164885,0.039190196715670346,0.029631612150872698,41.70792789003804,105.73706245579154
PAMLICO,3198,3403,44,0,5,2648,7165,1522,28,583,81,4189,4758,351,9298,2020-07-25,10572,30.249716231555052,32.188800605372684,0.41619371925841847,0.0,0.04729474082482028,25.04729474082482,87.9493000378358
