Democrats,Republicans,Libertarians,Green,Constitution,Unaffiliated,White,Black,AmericanIndian,Other,Hispanic,Male,Female,UnDisclosedGender,Total,cvap_all_races,Democrats_pct,Republicans_pct,Libertarians_pct,Green_pct,Constitution_pct,Unaffiliated_pct,Total_pct,CountyName
-113.0,625.0,-8.0,0.0,-1.0,626.0,610.0,94.0,2.0,423.0,61.0,432.0,357.0,340.0,1129.0,125492,-0.0900455805947793,0.49803971567908434,-0.006374908360692322,0.0,-0.0007968635450865333,0.4988365792241751,0.8996589424026951,IREDELL
-112.0,664.0,-8.0,0.0,-2.0,647.0,611.0,92.0,3.0,483.0,65.0,436.0,366.0,387.0,1189.0,125492,-0.08924871704969206,0.5291173939374616,-0.006374908360692322,0.0,-0.0015937270901730735,0.5155707136709964,0.9474707551078865,IREDELL
-127.0,697.0,-8.0,0.0,-2.0,680.0,603.0,90.0,3.0,544.0,64.0,440.0,357.0,443.0,1240.0,125492,-0.10120167022598991,0.5554138909253155,-0.006374908360692322,0.0,-0.0015937270901730735,0.5418672106588502,0.9881107959073034,IREDELL
-116.0,717.0,-7.0,0.0,-2.0,721.0,634.0,98.0,2.0,579.0,66.0,460.0,377.0,476.0,1313.0,125492,-0.092436171230041,0.5713511618270459,-0.005578044815605865,0.0,-0.0015937270901730735,0.5745386160073949,1.0462818346986182,IREDELL
-120.0,752.0,-5.0,0.0,-1.0,761.0,656.0,100.0,2.0,629.0,68.0,485.0,382.0,520.0,1387.0,125492,-0.09562362541038638,0.5992413859050743,-0.003984317725432729,0.0,-0.0007968635450865333,0.6064131578108558,1.1052497370350238,IREDELL
-109.0,786.0,-6.0,0.0,-1.0,776.0,661.0,99.0,1.0,685.0,72.0,493.0,390.0,563.0,1446.0,125492,-0.08685812641443391,0.6263347464380189,-0.004781181270519297,0.0,-0.0007968635450865333,0.6183661109871537,1.1522646861951245,IREDELL
-117.0,819.0,-6.0,0.0,-1.0,822.0,693.0,98.0,0.0,726.0,72.0,522.0,398.0,597.0,1517.0,125492,-0.09323303477512468,0.6526312434258728,-0.004781181270519297,0.0,-0.0007968635450865333,0.655021834061138,1.208841997896272,IREDELL
-90.0,847.0,-1.0,1.0,0.0,877.0,737.0,101.0,0.0,796.0,75.0,547.0,421.0,666.0,1634.0,125492,-0.07171771905779067,0.674943422688294,-0.000796863545086568,0.0007968635450865402,0.0,0.6988493290408968,1.3020750326713966,IREDELL
-71.0,861.0,3.0,3.0,1.0,902.0,727.0,105.0,0.0,867.0,77.0,548.0,420.0,731.0,1699.0,125492,-0.056577311701143884,0.6860995123195082,0.002390590635259593,0.0023905906352596207,0.0007968635450865402,0.7187709176680599,1.3538711631020277,IREDELL
-58.0,924.0,6.0,2.0,2.0,1010.0,801.0,117.0,1.0,967.0,81.0,607.0,459.0,820.0,1886.0,125492,-0.0462180856150205,0.7363019156599577,0.004781181270519186,0.0015937270901730805,0.0015937270901730805,0.8048321805374101,1.502884646033209,IREDELL
-59.0,916.0,6.0,2.0,2.0,1006.0,789.0,116.0,1.0,967.0,80.0,601.0,452.0,820.0,1873.0,125492,-0.04701494916010773,0.729927007299267,0.004781181270519186,0.0015937270901730805,0.0015937270901730805,0.8016447263570612,1.4925254199470857,IREDELL
-43.0,1013.0,7.0,3.0,1.0,1124.0,875.0,127.0,1.0,1102.0,87.0,661.0,500.0,944.0,2105.0,125492,-0.034265132438722645,0.8072227711726612,0.005578044815605754,0.0023905906352596207,0.0007968635450865402,0.8956746246772695,1.6773977624071534,IREDELL
-44.0,1062.0,10.0,3.0,2.0,1177.0,899.0,132.0,1.0,1178.0,88.0,680.0,516.0,1014.0,2210.0,125492,-0.03506199598380988,0.8462690848819037,0.007968635450865347,0.0023905906352596207,0.0015937270901730805,0.937908392566861,1.7610684346412455,IREDELL
-31.0,1151.0,14.0,4.0,3.0,1246.0,884.0,129.0,1.0,1373.0,87.0,664.0,511.0,1212.0,2387.0,125492,-0.02470276989768294,0.9171899403946,0.011156089631211508,0.003187454180346161,0.0023905906352596207,0.992891977177834,1.9021132821215616,IREDELL
-37.0,1206.0,16.0,4.0,8.0,1277.0,859.0,124.0,2.0,1489.0,92.0,656.0,502.0,1316.0,2474.0,125492,-0.029483951168202793,0.9610174353743659,0.012749816721384533,0.003187454180346161,0.006374908360692315,1.0175947470755133,1.9714404105440906,IREDELL
-31.0,1238.0,19.0,5.0,9.0,1260.0,785.0,130.0,2.0,1583.0,98.0,615.0,472.0,1413.0,2500.0,125492,-0.02470276989768294,0.986517068817129,0.015140407356644237,0.003984317725432698,0.007171771905778855,1.004048066809041,1.9921588627163374,IREDELL
-19.0,1308.0,18.0,5.0,10.0,1323.0,802.0,132.0,6.0,1705.0,98.0,621.0,482.0,1542.0,2645.0,125492,-0.01514040735664679,1.0422975169731927,0.014343543811557669,0.003984317725432698,0.007968635450865395,1.0542504701494906,2.1077040767538904,IREDELL
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JACKSON
57.0,24.0,-1.0,0.0,0.0,55.0,110.0,4.0,2.0,19.0,11.0,67.0,69.0,-1.0,135.0,34210,0.16661794796842955,0.07015492546039326,-0.0029231218941829784,0.0,0.0,0.16077170418006403,0.39462145571469875,JACKSON
97.0,43.0,0.0,0.0,0.0,91.0,187.0,8.0,5.0,31.0,23.0,121.0,109.0,1.0,231.0,34210,0.28354282373575046,0.12569424144987096,0.0,0.0,0.0,0.26600409237065037,0.6752411575562576,JACKSON
97.0,43.0,0.0,0.0,0.0,91.0,187.0,8.0,5.0,31.0,23.0,121.0,110.0,0.0,231.0,34210,0.28354282373575046,0.12569424144987096,0.0,0.0,0.0,0.26600409237065037,0.6752411575562576,JACKSON
122.0,58.0,1.0,0.0,0.0,91.0,215.0,7.0,10.0,40.0,24.0,143.0,125.0,4.0,272.0,34210,0.3566208710903247,0.16954106986261408,0.0029231218941829784,0.0,0.0,0.26600409237065037,0.7950891552177666,JACKSON
133.0,64.0,1.0,0.0,0.0,91.0,224.0,9.0,11.0,45.0,22.0,153.0,130.0,6.0,289.0,34210,0.3887752119263368,0.18707980122771062,0.0029231218941829784,0.0,0.0,0.26600409237065037,0.8447822274188752,JACKSON
114.0,57.0,1.0,0.0,0.0,76.0,194.0,7.0,10.0,37.0,18.0,135.0,111.0,2.0,248.0,34210,0.3332358959368591,0.16661794796842955,0.0029231218941829784,0.0,0.0,0.22215726395790725,0.7249342297573804,JACKSON
111.0,53.0,-1.0,0.0,0.0,67.0,179.0,6.0,10.0,35.0,16.0,129.0,99.0,2.0,230.0,34210,0.32446653025430905,0.15492546039169852,-0.0029231218941829784,0.0,0.0,0.19584916691026066,0.6723180356620873,JACKSON
109.0,47.0,-2.0,0.0,0.0,56.0,167.0,3.0,10.0,30.0,16.0,123.0,90.0,-3.0,210.0,34210,0.31862028646594354,0.13738672902660198,-0.005846243788365957,0.0,0.0,0.16369482607424501,0.613855597778425,JACKSON
87.0,30.0,-3.0,0.0,0.0,36.0,121.0,-2.0,4.0,27.0,16.0,98.0,55.0,-3.0,150.0,34210,0.25431160479391934,0.0876936568254898,-0.008769365682548935,0.0,0.0,0.10523238819058633,0.4384682841274383,JACKSON
74.0,20.0,-4.0,0.0,0.0,34.0,99.0,-2.0,2.0,25.0,16.0,87.0,40.0,-3.0,124.0,34210,0.21631102016954173,0.05846243788366223,-0.011692487576731914,0.0,0.0,0.09938614440222082,0.3624671148786831,JACKSON
69.0,11.0,-4.0,0.0,0.0,27.0,83.0,-4.0,2.0,22.0,15.0,77.0,32.0,-6.0,103.0,34210,0.20169541069862618,0.032154340836012096,-0.011692487576731914,0.0,0.0,0.07892429114293975,0.30108155510083634,JACKSON
66.0,11.0,-5.0,0.0,0.0,23.0,78.0,-4.0,2.0,19.0,15.0,76.0,27.0,-8.0,95.0,34210,0.19292604501607613,0.032154340836012096,-0.014615609470914892,0.0,0.0,0.06723180356620873,0.2776965799473743,JACKSON
64.0,9.0,-5.0,0.0,0.0,22.0,75.0,-5.0,1.0,19.0,15.0,74.0,25.0,-9.0,90.0,34210,0.18707980122771062,0.026308097047646584,-0.014615609470914892,0.0,0.0,0.06430868167202419,0.26308097047646584,JACKSON
63.0,8.0,-5.0,0.0,0.0,20.0,72.0,-5.0,1.0,18.0,15.0,70.0,25.0,-9.0,86.0,34210,0.18415667933352609,0.023384975153465604,-0.014615609470914892,0.0,0.0,0.05846243788365868,0.2513884828997277,JACKSON
63.0,6.0,-5.0,0.0,0.0,16.0,68.0,-7.0,1.0,18.0,15.0,69.0,20.0,-9.0,80.0,34210,0.18415667933352609,0.01753873136510009,-0.014615609470914892,0.0,0.0,0.046769950306927655,0.23384975153463472,JACKSON
59.0,2.0,-7.0,0.0,0.0,-1.0,51.0,-10.0,1.0,11.0,14.0,59.0,9.0,-15.0,53.0,34210,0.17246419175679506,0.005846243788365513,-0.02046185325928096,0.0,0.0,-0.0029231218941845327,0.15492546039169497,JACKSON
0.0,-27.0,-9.0,0.0,0.0,-52.0,-51.0,-22.0,-6.0,-9.0,10.0,-3.0,-58.0,-27.0,-88.0,34210,0.0,-0.07892429114293975,-0.026308097047646917,0.0,0.0,-0.15200233849751754,-0.257234726688111,JACKSON
-4.0,-29.0,-10.0,0.0,0.0,-55.0,-57.0,-25.0,-6.0,-10.0,10.0,-7.0,-63.0,-28.0,-98.0,34210,-0.011692487576734578,-0.08477053493130526,-0.029231218941829895,0.0,0.0,-0.16077170418006403,-0.2864659456299421,JACKSON
-4.0,-29.0,-10.0,0.0,0.0,-58.0,-60.0,-25.0,-6.0,-10.0,10.0,-7.0,-66.0,-28.0,-101.0,34210,-0.011692487576734578,-0.08477053493130526,-0.029231218941829895,0.0,0.0,-0.16954106986261408,-0.2952353113124815,JACKSON
-14.0,-46.0,-10.0,0.0,0.0,-75.0,-100.0,-26.0,-7.0,-12.0,8.0,-24.0,-92.0,-29.0,-145.0,34210,-0.04092370651856214,-0.13446360713241745,-0.029231218941829895,0.0,0.0,-0.21923414206372627,-0.4238526746565441,JACKSON
-20.0,-51.0,-12.0,0.0,0.0,-83.0,-116.0,-30.0,-7.0,-13.0,8.0,-35.0,-100.0,-31.0,-166.0,34210,-0.05846243788366223,-0.149079216603333,-0.03507746273019585,0.0,0.0,-0.24261911721718832,-0.48523823443437664,JACKSON
-33.0,-10.0,-14.0,0.0,0.0,-46.0,-73.0,-30.0,-5.0,5.0,12.0,-12.0,-74.0,-17.0,-103.0,34210,-0.09646302250803984,-0.029231218941827564,-0.04092370651856181,0.0,0.0,-0.13446360713241745,-0.30108155510085055,JACKSON
-8.0,114.0,-12.0,1.0,1.0,143.0,101.0,-28.0,-3.0,169.0,14.0,84.0,-5.0,160.0,239.0,34210,-0.023384975153465604,0.33323589593686265,-0.03507746273019585,0.002923121894182989,0.0029231218941829853,0.4180064308681679,0.6986261327097338,JACKSON
-18.0,101.0,-12.0,1.0,1.0,112.0,62.0,-31.0,-4.0,158.0,10.0,62.0,-32.0,155.0,185.0,34210,-0.05261619409529317,0.2952353113124815,-0.03507746273019585,0.002923121894182989,0.0029231218941829853,0.3273896521484936,0.5407775504238401,JACKSON
-21.0,96.0,-12.0,1.0,1.0,104.0,46.0,-33.0,-4.0,160.0,9.0,55.0,-43.0,157.0,169.0,34210,-0.06138555977784321,0.2806197018415659,-0.03507746273019585,0.002923121894182989,0.0029231218941829853,0.304004676995028,0.494007600116916,JACKSON
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOHNSTON
5.0,6.0,0.0,0.0,0.0,5.0,18.0,7.0,0.0,-9.0,3.0,11.0,11.0,-6.0,16.0,131255,0.003809378690334597,0.00457125442840578,0.0,0.0,0.0,0.0038093786903417026,0.012190011809067869,JOHNSTON
48.0,26.0,1.0,1.0,0.0,32.0,64.0,37.0,2.0,5.0,8.0,50.0,58.0,0.0,108.0,131255,0.03657003542722137,0.019808769189751274,0.0007618757380670749,0.00076187573806712,0.0,0.02438002361814995,0.0822825797112472,JOHNSTON
46.0,27.0,1.0,1.0,0.0,32.0,64.0,36.0,2.0,5.0,8.0,49.0,58.0,0.0,107.0,131255,0.03504628395108611,0.02057064492781535,0.0007618757380670749,0.00076187573806712,0.0,0.02438002361814995,0.08152070397318312,JOHNSTON
38.0,18.0,1.0,1.0,0.0,14.0,39.0,31.0,2.0,0.0,6.0,31.0,44.0,-3.0,72.0,131255,0.028951278046552176,0.013713763285210234,0.0007618757380670749,0.00076187573806712,0.0,0.010666260332939714,0.054855053140826726,JOHNSTON
73.0,24.0,-2.0,0.0,1.0,-29.0,0.0,50.0,3.0,14.0,8.0,32.0,21.0,14.0,67.0,131255,0.05561692887890146,0.018285017713616014,-0.0015237514761342608,0.0,0.0007618757380671304,-0.022094396403943506,0.05104567445049213,JOHNSTON
306.0,393.0,6.0,2.0,8.0,344.0,505.0,247.0,7.0,300.0,91.0,458.0,456.0,145.0,1059.0,131255,0.23313397584853846,0.2994171650603832,0.004571254428402671,0.0015237514761342434,0.006095005904536974,0.2620852538950942,0.8068264066130695,JOHNSTON
275.0,417.0,6.0,3.0,8.0,401.0,509.0,250.0,7.0,344.0,93.0,483.0,465.0,162.0,1110.0,131255,0.2095158279684597,0.3177021827739921,0.004571254428402671,0.0022856272142013634,0.006095005904536974,0.3055121709649171,0.8456820692544937,JOHNSTON
257.0,502.0,3.0,4.0,9.0,519.0,575.0,267.0,9.0,443.0,108.0,555.0,541.0,198.0,1294.0,131255,0.19580206468324945,0.38246162050970156,0.0022856272142013356,0.003047502952268487,0.00685688164260409,0.3954135080568406,0.9858672050588524,JOHNSTON
271.0,517.0,1.0,4.0,10.0,554.0,592.0,272.0,9.0,484.0,118.0,572.0,558.0,227.0,1357.0,131255,0.20646832501618917,0.39388975658070535,0.0007618757380670749,0.003047502952268487,0.0076187573806712205,0.4220791588891899,1.033865376557074,JOHNSTON
226.0,565.0,1.0,4.0,10.0,621.0,555.0,277.0,9.0,586.0,125.0,591.0,593.0,243.0,1427.0,131255,0.1721839168031707,0.4304597920079303,0.0007618757380670749,0.003047502952268487,0.0076187573806712205,0.473124833339682,1.0871966782217726,JOHNSTON
215.0,605.0,12.0,6.0,9.0,668.0,547.0,277.0,8.0,683.0,136.0,602.0,648.0,265.0,1515.0,131255,0.1638032836844303,0.46093482153061416,0.009142508856805454,0.004571254428402727,0.00685688164260409,0.5089329930288429,1.1542417431716814,JOHNSTON
241.0,619.0,13.0,6.0,9.0,672.0,564.0,287.0,8.0,701.0,140.0,610.0,676.0,274.0,1560.0,131255,0.18361205287417803,0.4716010818635539,0.009904384594872528,0.004571254428402727,0.00685688164260409,0.5119804959811063,1.188526151384707,JOHNSTON
246.0,618.0,13.0,6.0,9.0,665.0,556.0,289.0,7.0,705.0,142.0,608.0,675.0,274.0,1557.0,131255,0.18742143156451263,0.4708392061254827,0.009904384594872528,0.004571254428402727,0.00685688164260409,0.5066473658146364,1.1862405241705005,JOHNSTON
270.0,698.0,15.0,7.0,9.0,697.0,585.0,287.0,7.0,817.0,145.0,662.0,732.0,302.0,1696.0,131255,0.20570644927812154,0.5317892651708505,0.01142813607100679,0.00533313016646985,0.00685688164260409,0.5310273894327864,1.2921412517618336,JOHNSTON
317.0,797.0,16.0,7.0,8.0,785.0,675.0,313.0,8.0,934.0,158.0,755.0,844.0,331.0,1930.0,131255,0.24151460896727883,0.6072149632394996,0.012190011809073975,0.00533313016646985,0.006095005904536974,0.5980724543826952,1.4704201744695382,JOHNSTON
311.0,800.0,18.0,7.0,8.0,784.0,657.0,296.0,7.0,968.0,161.0,748.0,846.0,334.0,1928.0,131255,0.2369433545388766,0.609500590453699,0.013713763285208125,0.00533313016646985,0.006095005904536974,0.597310578644624,1.46889642299341,JOHNSTON
383.0,863.0,21.0,7.0,14.0,876.0,698.0,312.0,7.0,1147.0,171.0,852.0,943.0,369.0,2164.0,131255,0.2917984076797069,0.6574987619519277,0.01599939049940957,0.00533313016646985,0.0106662603329397,0.6674031465468033,1.6486990971772428,JOHNSTON
422.0,924.0,23.0,7.0,14.0,964.0,739.0,325.0,6.0,1284.0,180.0,938.0,1028.0,388.0,2354.0,131255,0.3215115614643267,0.7039731819740211,0.017523141975543832,0.00533313016646985,0.0106662603329397,0.734448211496705,1.7934554874100002,JOHNSTON
418.0,923.0,23.0,7.0,14.0,960.0,733.0,323.0,6.0,1283.0,180.0,936.0,1021.0,388.0,2345.0,131255,0.31846405851205617,0.7032113062359571,0.017523141975543832,0.00533313016646985,0.0106662603329397,0.7314007085444416,1.786598605767395,JOHNSTON
459.0,984.0,24.0,8.0,16.0,1070.0,782.0,352.0,7.0,1420.0,186.0,1020.0,1116.0,425.0,2561.0,131255,0.3497009637728077,0.7496857262580505,0.018285017713610907,0.00609500590453697,0.012190011809073947,0.8152070397318241,1.9511637651898894,JOHNSTON
414.0,982.0,27.0,9.0,18.0,1084.0,670.0,325.0,7.0,1532.0,191.0,1013.0,1078.0,443.0,2534.0,131255,0.3154165555597892,0.7481619747819153,0.020570644927812243,0.00685688164260409,0.01371376328520818,0.8258733000647638,1.930593120262074,JOHNSTON
468.0,1072.0,38.0,11.0,20.0,1177.0,681.0,337.0,6.0,1762.0,199.0,1118.0,1181.0,487.0,2786.0,131255,0.3565578454154128,0.8167307912079593,0.02895127804655062,0.008380633118738334,0.015237514761342427,0.8967277437050072,2.122585806254989,JOHNSTON
514.0,1176.0,47.0,12.0,20.0,1253.0,719.0,373.0,6.0,1924.0,208.0,1214.0,1288.0,520.0,3022.0,131255,0.3916041293664989,0.895965867966936,0.03580815968915474,0.009142508856805457,0.015237514761342427,0.9546302997981044,2.302388480438836,JOHNSTON
531.0,1234.0,50.0,10.0,20.0,1309.0,708.0,377.0,10.0,2059.0,213.0,1265.0,1328.0,561.0,3154.0,131255,0.4045560169136415,0.9401546607748301,0.038093786903356075,0.007618757380671214,0.015237514761342427,0.9972953411298633,2.402956077863692,JOHNSTON
556.0,1278.0,54.0,9.0,22.0,1396.0,685.0,373.0,10.0,2247.0,216.0,1342.0,1380.0,593.0,3315.0,131255,0.42360291036531805,0.9736771932497845,0.041141289855624485,0.00685688164260409,0.016761266237476674,1.063578530341701,2.525618071692506,JOHNSTON
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JONES
-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-3.0,2.0,0.0,-1.0,7626,-0.013113034356152298,0.013113034356148745,0.0,0.0,0.0,-0.013113034356148745,-0.013113034356152298,JONES
0.0,4.0,0.0,0.0,0.0,-2.0,2.0,-1.0,0.0,1.0,0.0,-1.0,2.0,1.0,2.0,7626,0.0,0.05245213742459853,0.0,0.0,0.0,-0.026226068712301043,0.026226068712290385,JONES
0.0,4.0,0.0,0.0,0.0,-2.0,2.0,-1.0,0.0,1.0,0.0,-1.0,2.0,1.0,2.0,7626,0.0,0.05245213742459853,0.0,0.0,0.0,-0.026226068712301043,0.026226068712290385,JONES
-2.0,3.0,0.0,0.0,0.0,-6.0,-3.0,-4.0,0.0,2.0,0.0,0.0,-5.0,0.0,-5.0,7626,-0.026226068712304595,0.03933910306844979,0.0,0.0,0.0,-0.07867820613689958,-0.06556517178074728,JONES
-5.0,0.0,0.0,0.0,0.0,-14.0,-9.0,-8.0,0.0,-2.0,0.0,-9.0,-9.0,-1.0,-19.0,7626,-0.06556517178075438,0.0,0.0,0.0,0.0,-0.1835824809861002,-0.24914765276685102,JONES
-14.0,31.0,1.0,0.0,0.0,21.0,23.0,5.0,0.0,11.0,0.0,10.0,15.0,14.0,39.0,7626,-0.18358248098610375,0.4065040650406502,0.013113034356150022,0.0,0.0,0.2753737214791485,0.5114083398898401,JONES
-14.0,30.0,1.0,0.0,0.0,20.0,22.0,5.0,0.0,10.0,0.0,10.0,14.0,13.0,37.0,7626,-0.18358248098610375,0.3933910306844979,0.013113034356150022,0.0,0.0,0.26226068712299977,0.48518227117754975,JONES
-16.0,28.0,1.0,0.0,0.0,19.0,18.0,4.0,0.0,10.0,0.0,8.0,11.0,13.0,32.0,7626,-0.20980854969840124,0.3671649619722004,0.013113034356150022,0.0,0.0,0.24914765276685102,0.4196170993968025,JONES
-26.0,41.0,2.0,0.0,0.0,33.0,19.0,4.0,0.0,27.0,0.0,6.0,13.0,31.0,50.0,7626,-0.3409388932599029,0.5376344086021483,0.026226068712300044,0.0,0.0,0.4327301337529512,0.6556517178075012,JONES
-25.0,44.0,2.0,0.0,0.0,31.0,21.0,4.0,0.0,27.0,0.0,4.0,14.0,34.0,52.0,7626,-0.3278258589037506,0.5769735116705981,0.026226068712300044,0.0,0.0,0.4065040650406502,0.6818777865197916,JONES
-23.0,43.0,2.0,0.0,0.0,29.0,20.0,4.0,0.0,27.0,0.0,2.0,14.0,35.0,51.0,7626,-0.3015997901914531,0.5638604773144493,0.026226068712300044,0.0,0.0,0.38027799632834913,0.6687647521636535,JONES
-23.0,42.0,2.0,0.0,0.0,29.0,19.0,4.0,0.0,27.0,0.0,2.0,13.0,35.0,50.0,7626,-0.3015997901914531,0.5507474429583006,0.026226068712300044,0.0,0.0,0.38027799632834913,0.6556517178075012,JONES
-20.0,49.0,2.0,0.0,0.0,33.0,28.0,4.0,0.0,32.0,0.0,4.0,20.0,40.0,64.0,7626,-0.2622606871230033,0.6425386834513489,0.026226068712300044,0.0,0.0,0.4327301337529512,0.8392341987935907,JONES
-21.0,48.0,2.0,0.0,0.0,32.0,27.0,3.0,0.0,31.0,0.0,3.0,19.0,39.0,61.0,7626,-0.2753737214791556,0.6294256490952002,0.026226068712300044,0.0,0.0,0.4196170993967989,0.799895095725148,JONES
-22.0,47.0,2.0,0.0,0.0,31.0,25.0,2.0,0.0,31.0,0.0,1.0,18.0,39.0,58.0,7626,-0.2884867558353008,0.6163126147390514,0.026226068712300044,0.0,0.0,0.4065040650406502,0.7605559926566912,JONES
-19.0,54.0,5.0,0.0,0.0,37.0,37.0,7.0,0.0,33.0,0.0,8.0,29.0,40.0,77.0,7626,-0.24914765276685102,0.7081038552320997,0.06556517178075005,0.0,0.0,0.48518227117754975,1.0097036454235422,JONES
-18.0,55.0,6.0,0.0,0.0,40.0,38.0,7.0,0.0,38.0,0.0,9.0,30.0,44.0,83.0,7626,-0.23603461841070583,0.7212168895882485,0.07867820613690008,0.0,0.0,0.5245213742459995,1.0883818515604418,JONES
-20.0,54.0,6.0,0.0,0.0,43.0,36.0,7.0,0.0,40.0,0.0,8.0,30.0,45.0,83.0,7626,-0.2622606871230033,0.7081038552320997,0.07867820613690008,0.0,0.0,0.5638604773144493,1.0883818515604418,JONES
-17.0,56.0,6.0,0.0,0.0,42.0,36.0,10.0,0.0,41.0,0.0,9.0,32.0,46.0,87.0,7626,-0.22292158405455353,0.7343299239444008,0.07867820613690008,0.0,0.0,0.5507474429583006,1.140833988985051,JONES
-19.0,56.0,6.0,0.0,0.0,46.0,36.0,11.0,0.0,42.0,0.0,9.0,33.0,47.0,89.0,7626,-0.24914765276685102,0.7343299239444008,0.07867820613690008,0.0,0.0,0.6031995803828991,1.1670600576973413,JONES
-20.0,57.0,6.0,0.0,0.0,47.0,37.0,10.0,0.0,43.0,0.0,8.0,33.0,49.0,90.0,7626,-0.2622606871230033,0.7474429583005495,0.07867820613690008,0.0,0.0,0.6163126147390514,1.1801730920534936,JONES
-26.0,60.0,6.0,0.0,0.0,50.0,35.0,9.0,-1.0,47.0,0.0,5.0,31.0,54.0,90.0,7626,-0.3409388932599029,0.7867820613689993,0.07867820613690008,0.0,0.0,0.6556517178075012,1.1801730920534936,JONES
-25.0,67.0,7.0,0.0,0.0,51.0,42.0,10.0,-1.0,49.0,0.0,6.0,36.0,58.0,100.0,7626,-0.3278258589037506,0.8785733018620512,0.0917912404930501,0.0,0.0,0.66876475216365,1.3113034356150024,JONES
-26.0,68.0,7.0,0.0,0.0,51.0,44.0,7.0,-1.0,50.0,0.0,5.0,36.0,59.0,100.0,7626,-0.3409388932599029,0.8916863362181999,0.0917912404930501,0.0,0.0,0.66876475216365,1.3113034356150024,JONES
-39.0,68.0,7.0,0.0,0.0,45.0,29.0,-2.0,-1.0,55.0,0.0,-7.0,23.0,65.0,81.0,7626,-0.5114083398898543,0.8916863362181999,0.0917912404930501,0.0,0.0,0.5900865460267504,1.0621557828481514,JONES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LEE
1.0,0.0,0.0,0.0,0.0,-6.0,-2.0,1.0,0.0,-4.0,-1.0,-1.0,-3.0,-1.0,-5.0,41586,0.0024046554128815956,0.0,0.0,0.0,0.0,-0.014427932477278915,-0.012023277064386662,LEE
4.0,-2.0,0.0,0.0,0.0,-18.0,-3.0,-5.0,0.0,-8.0,0.0,-1.0,-11.0,-4.0,-16.0,41586,0.009618621651519277,-0.004809310825759638,0.0,0.0,0.0,-0.04328379743182964,-0.038474486606062896,LEE
4.0,-2.0,0.0,0.0,0.0,-18.0,-3.0,-5.0,0.0,-8.0,0.0,-1.0,-11.0,-4.0,-16.0,41586,0.009618621651519277,-0.004809310825759638,0.0,0.0,0.0,-0.04328379743182964,-0.038474486606062896,LEE
8.0,12.0,1.0,0.0,1.0,-9.0,13.0,2.0,0.0,-2.0,5.0,11.0,4.0,-2.0,13.0,41586,0.019237243303031448,0.028855864954550725,0.002404655412879375,0.0,0.0024046554128793335,-0.021641898715916597,0.031260520367439426,LEE
-16.0,67.0,-1.0,0.0,1.0,-4.0,18.0,5.0,0.0,24.0,16.0,18.0,17.0,12.0,47.0,41586,-0.03847448660607,0.16111191266291414,-0.002404655412879375,0.0,0.0024046554128793335,-0.009618621651519277,0.11301880440532841,LEE
-36.0,75.0,-4.0,0.0,1.0,6.0,3.0,-4.0,0.0,43.0,16.0,12.0,1.0,29.0,42.0,41586,-0.08656759486365928,0.18034915596594914,-0.009618621651517334,0.0,0.0024046554128793335,0.014427932477275363,0.10099552734094175,LEE
-22.0,122.0,-2.0,0.0,1.0,52.0,48.0,10.0,0.0,93.0,26.0,42.0,43.0,66.0,151.0,41586,-0.052902419083345364,0.29336796037127755,-0.004809310825758639,0.0,0.0024046554128793335,0.12504208146972218,0.363102967344787,LEE
-11.0,151.0,-2.0,1.0,2.0,97.0,90.0,22.0,0.0,126.0,33.0,72.0,77.0,89.0,238.0,41586,-0.026451209541676235,0.36310296734477987,-0.004809310825758639,0.0024046554128793352,0.004809310825758667,0.2332515750492945,0.5723079882652797,LEE
-6.0,145.0,-3.0,1.0,2.0,104.0,76.0,18.0,0.0,149.0,32.0,64.0,68.0,111.0,243.0,41586,-0.014427932477275363,0.34867503486750095,-0.007213966238638014,0.0024046554128793352,0.004809310825758667,0.2500841629394479,0.5843312653296806,LEE
-17.0,170.0,-3.0,1.0,4.0,121.0,89.0,15.0,1.0,171.0,32.0,74.0,70.0,132.0,276.0,41586,-0.0408791420189516,0.408791420189484,-0.007213966238638014,0.0024046554128793352,0.009618621651517341,0.29096330495839595,0.6636848939546951,LEE
-14.0,179.0,-2.0,1.0,4.0,135.0,104.0,15.0,2.0,182.0,32.0,84.0,76.0,143.0,303.0,41586,-0.033665175780313916,0.4304333189054006,-0.004809310825758639,0.0024046554128793352,0.009618621651517341,0.32462848073870987,0.7286105901024484,LEE
